Filename, Loc, LoS,  #protocols, Analysis Time(s), Repair Time(s), Failed Assertion, Succeed
/home/lxc/src/lxc/confile.c,4847,80,40,4.11763596535,0.0335202217102,19,19
/home/lxc/src/lxc/confile_network_legacy.c,1006,80,40,1.23166394234,0.0196063518524,6,6
/home/lxc/src/lxc/confile_network_legacy.c,1006,80,40,1.03521084785,0.0228047370911,6,6
/home/lxc/src/lxc/confile_utils.c,585,80,40,0.715667009354,0.011953830719,1,1
/home/lxc/src/lxc/confile_utils.c,585,80,40,0.538854837418,0.0134732723236,1,1
/home/lxc/src/lxc/state.c,129,80,40,0.126363039017,0.00164389610291,0,0
/home/lxc/src/lxc/state.c,129,80,40,0.119045972824,0.000723123550415,0,0
/home/lxc/src/lxc/log.c,689,80,40,0.639107942581,0.00121402740479,0,0
/home/lxc/src/lxc/log.c,689,80,40,0.537009954453,0.00269317626953,0,0
/home/lxc/src/lxc/attach.c,1388,80,40,0.702399015427,0.0785179138184,2,2
/home/lxc/src/lxc/attach.c,1388,80,40,0.660145998001,0.085147857666,2,2
/home/lxc/src/lxc/criu.c,1238,80,40,0.673284053802,0.00106000900269,0,0
/home/lxc/src/lxc/criu.c,1238,80,40,0.579756975174,0.00126385688782,0,0
/home/lxc/src/lxc/network.c,1593,80,40,1.19189095497,0.00320196151733,2,2
/home/lxc/src/lxc/network.c,1593,80,40,1.12178707123,0.00141382217407,2,2
/home/lxc/src/lxc/nl.c,324,80,40,1.00341796875,0.00130796432495,0,0
/home/lxc/src/lxc/nl.c,324,80,40,0.811470985413,0.000710964202881,0,0
/home/lxc/src/lxc/rtnl.c,74,80,40,0.125324964523,0.000869989395142,0,0
/home/lxc/src/lxc/rtnl.c,74,80,40,0.129356145859,0.0012309551239,0,0
/home/lxc/src/lxc/genl.c,151,80,40,0.200417995453,0.00102710723877,0,0
/home/lxc/src/lxc/genl.c,151,80,40,0.180588006973,0.000712156295776,0,0
/home/lxc/src/lxc/caps.c,270,80,40,0.0220830440521,0.00152397155762,0,0
/home/lxc/src/lxc/caps.c,270,80,40,0.024069070816,0.00139498710632,0,0
/home/lxc/src/lxc/mainloop.c,164,80,40,0.572088956833,0.0087149143219,1,1
/home/lxc/src/lxc/mainloop.c,164,80,40,0.492827892303,0.0155098438263,1,1
/home/lxc/src/lxc/af_unix.c,292,80,40,0.544448852539,0.000902891159058,0,0
/home/lxc/src/lxc/af_unix.c,292,80,40,0.512888908386,0.00071907043457,0,0
/home/lxc/src/lxc/lxcutmp.c,490,80,40,0.403127908707,0.0176503658295,1,1
/home/lxc/src/lxc/lxcutmp.c,490,80,40,0.358256816864,0.00898003578186,1,1
/home/lxc/src/lxc/lxclock.c,370,80,40,0.699332952499,0.00132703781128,0,0
/home/lxc/src/lxc/lxclock.c,370,80,40,0.615057945251,0.00127816200256,0,0
/home/lxc/src/lxc/lxccontainer.c,4588,80,40,9.17136001587,0.0383048057556,5,5
/home/lxc/src/lxc/lxccontainer.c,4588,80,40,8.16341495514,0.0485465526581,5,5
/home/lxc/src/lxc/lsm/nop.c,54,80,40,0.0685129165649,0.00114130973816,0,0
/home/lxc/src/lxc/lsm/nop.c,54,80,40,0.100170135498,0.00177192687988,0,0
/home/lxc/src/lxc/lsm/lsm.c,99,80,40,0.,0.000569105148315,0,0
/home/lxc/src/lxc/lsm/lsm.c,99,80,40,0.,0.000493049621582,0,0
/home/lxc/src/lxc/tools/lxc_autostart.c,554,80,40,1.16836309433,0.0197451114655,3,3
/home/lxc/src/lxc/tools/lxc_cgroup.c,145,80,40,0.057018995285,0.00110912322998,0,0
/home/lxc/src/lxc/tools/lxc_checkpoint.c,302,80,40,0.178916931152,0.00273513793945,0,0
/home/lxc/src/lxc/tools/lxc_copy.c,901,80,40,0.65875005722,0.000984191894531,4,4
/home/lxc/src/lxc/tools/lxc_config.c,82,80,40,0.0226278305054,0.000838041305542,0,0
/home/lxc/src/lxc/tools/lxc_console.c,163,80,40,0.0665748119354,0.000882148742676,0,0
/home/lxc/src/lxc/tools/lxc_create.c,334,80,40,0.135385036469,0.000899076461792,0,0
/home/lxc/src/lxc/tools/lxc_destroy.c,282,80,40,0.422997951508,0.00329089164734,0,0
/home/lxc/src/lxc/tools/lxc_device.c,198,80,40,0.0751860141754,0.00195693969727,0,0
/home/lxc/src/lxc/tools/lxc_execute.c,167,80,40,0.0761280059814,0.00125813484192,0,0
